StudentID,YearLevel,SubjectCode,AcademicPeriod
220265,08,8HPE,5
220265,08,8HPE,6
220265,08,8HUMO,6
220265,08,8HUMO,5
220265,08,8ITA,6
220265,08,8MDNM,1
220265,08,8MDNW,4
220265,08,8MTHO,6
220265,08,8MTHO,5
220265,08,8MUS1,2
220265,08,8PD,0
220265,08,8SCIO,6
220265,08,8SCIO,5
220266,07,7ART,3
220266,07,7CARE,0
220266,07,7DTE,4
220266,07,7EALB,0
220266,07,7ENGE,0
220266,07,7FOD,2
220266,07,7HPE,5
220266,07,7HPE,6
220266,07,7HUME,0
220266,07,7MTHE,0
220266,07,7PD,0
220266,07,7SCIE,0
220266,07,7TECH,1
220266,07,PHON,0
220266,07,PHON,0
220266,07,PHON,0
220267,07,7ART,3
220267,07,7CARE,0
220267,07,7DPD,4
220267,07,7DTE,2
220267,07,7EALB,0
220267,07,7ENGE,0
220267,07,7FOD,1
220267,07,7HPE,5
220267,07,7HPE,6
220267,07,7HUME,0
220267,07,7MTHE,0
220267,07,7PD,0
220267,07,7SCIE,0
220268,08,8ART,4
220268,08,8CARE,0
220268,08,8DTE,1
220268,08,8EALA,5
220268,08,8EALB,0
220268,08,8ENGO,6
220268,08,8FOD,2
220268,08,8HPE,5
220268,08,8HPE,6
220268,08,8HUME,5
220268,08,8HUMO,6
220268,08,8MTHE,5
220268,08,8MTHO,6
220268,08,8MUS,3
220268,08,8PD,0
220268,08,8SCIE,5
220268,08,8SCIO,6
220269,08,8CARE,0
220269,08,8DPD,3
220269,08,8DRA,4
220269,08,8DTE,3
220269,08,8ENGO,5
220269,08,8ENGO,6
220269,08,8FOD,2
220269,08,8HPE,5
220269,08,8HPE,6
220269,08,8HUMO,5
220269,08,8HUMO,6
220269,08,8ITA1,5
220269,08,8MDNM,1
220269,08,8MTHO,5
220269,08,8MTHO,6
220269,08,8MUS,4
220269,08,8PD,0
220269,08,8SCIO,5
220269,08,8SCIO,6
220270,07,7ART,3
220270,07,7CARE,0
220270,07,7DAN,4
220270,07,7DPD,3
220270,07,7DTE,2
220270,07,7EALB,0
220270,07,7ENGE,0
220270,07,7FOD,4
220270,07,7HPE,5
220270,07,7HUME,0
220270,07,7MTHE,0
220270,07,7MUS,1
220270,07,7PD,0
220270,07,7SCIE,0
220271,08,8CARE,0
220271,08,8DPD,4
220271,08,8DTE,1
220271,08,8EALA,5
220271,08,8EALB,0
220271,08,8ENGO,6
220271,08,8FOD,2
220271,08,8HPE,5
220271,08,8HPE,6
220271,08,8HUME,5
220271,08,8HUMO,6
220271,08,8MTHE,5
220271,08,8MTHO,6
220271,08,8MUS,3
220271,08,8PD,0
220271,08,8SCIE,5
220271,08,8SCIO,6
220272,08,8ART1,2
220272,08,8CARE,0
220272,08,8DAN,3
220272,08,8DTE,4
220272,08,8EALA,5
220272,08,8EALB,0
220272,08,8ENGO,6
220272,08,8FOD,1
220272,08,8HPE,5
220272,08,8HPE,6
220272,08,8HUME,5
220272,08,8HUMO,6
220272,08,8MTHE,5
220272,08,8MTHO,6
220272,08,8PD,0
220272,08,8SCIE,5
220272,08,8SCIO,6
220272,08,PHON,0
220272,08,PHON,0
220272,08,PHON,0
220273,07,7ART,4
220273,07,7CARE,0
220273,07,7DPD,1
220273,07,7DRA,3
220273,07,7DTE,4
220273,07,7EALB,0
220273,07,7ENGE,0
220273,07,7FOD,2
220273,07,7HPE,5
220273,07,7HUME,0
220273,07,7MTHE,0
220273,07,7MUS,3
220273,07,7PD,0
220273,07,7SCIE,0
220273,07,LLI,0
220273,07,LLI,0
220274,07,7CARE,0
220274,07,7DRA,4
220274,07,7DTE,3
220274,07,7ENGO,0
220274,07,7FOD,1
220274,07,7HPE,5
220274,07,7HPE,6
220274,07,7HUMO,0
220274,07,7LNSP,0
220274,07,7MTHO,0
220274,07,7PD,0
220274,07,7SCIO,0
220274,07,7TECH,2
220275,08,8CARE,0
220275,08,8DPD,4
220275,08,8DRA,4
220275,08,8DTE,3
220275,08,8ENGO,5
220275,08,8ENGO,6
220275,08,8FOD,2
220275,08,8HPE,5
220275,08,8HPE,6
220275,08,8HUMO,5
220275,08,8HUMO,6
220275,08,8ITA1,5
220275,08,8MDNM,1
220275,08,8MTHO,5
220275,08,8MTHO,6
220275,08,8MUS,3
220275,08,8PD,0
220275,08,8SCIO,5
220275,08,8SCIO,6
220276,08,8ART1,1
220276,08,8CARE,0
220276,08,8DTE,2
220276,08,8ENGO,6
220276,08,8ENGO,5
220276,08,8FOD,2
220276,08,8HPE,5
220276,08,8HPE,6
220276,08,8HUMO,6
220276,08,8HUMO,5
220276,08,8ITA,6
220276,08,8MDNM,1
220276,08,8MDNW,4
220276,08,8MTHO,6
220276,08,8MTHO,5
220276,08,8MUS,3
220276,08,8PD,0
220276,08,8SCIO,6
220276,08,8SCIO,5
220277,08,8ART,4
220277,08,8CARE,0
220277,08,8DPD,3
220277,08,8DTE,3
220277,08,8ENGO,5
220277,08,8ENGO,6
220277,08,8FOD,2
220277,08,8HPE,5
220277,08,8HPE,6
220277,08,8HUMO,5
220277,08,8HUMO,6
220277,08,8ITA1,5
220277,08,8MDNW,4
220277,08,8MTHO,5
220277,08,8MTHO,6
220277,08,8MUS1,1
220277,08,8PD,0
220277,08,8SCIO,5
220277,08,8SCIO,6
220278,08,8ART,4
220278,08,8CARE,0
220278,08,8DPD,4
220278,08,8DRA,3
220278,08,8DTE,3
220278,08,8ENG,6
220278,08,8ENGO,5
220278,08,8FOD,1
220278,08,8HPE,5
220278,08,8HPE,6
220278,08,8HUMO,5
220278,08,8HUMO,6
220278,08,8ITA1,5
220278,08,8MDNW,2
220278,08,8MTHO,5
220278,08,8MTHO,6
220278,08,8PD,0
220278,08,8SCI,6
220278,08,8SCIO,5
220279,08,8ART1,2
220279,08,8CARE,0
220279,08,8DAN,1
220279,08,8DPD,3
220279,08,8DTE,1
220279,08,8ENGO,5
220279,08,8ENGO,6
220279,08,8FOD,4
220279,08,8HPE,5
220279,08,8HPE,6
220279,08,8HUMO,5
220279,08,8HUMO,6
220279,08,8ITA,6
220279,08,8MDNM,2
220279,08,8MTHO,5
220279,08,8MTHO,6
220279,08,8PD,0
220279,08,8SCIO,5
220279,08,8SCIO,6
220280,08,8ART,4
220280,08,8CARE,0
220280,08,8DPD,3
220280,08,8DTE,4
220280,08,8ENGL,5
220280,08,8ENGO,6
220280,08,8FOD,1
220280,08,8HPE,5
220280,08,8HPE,6
220280,08,8HUML,5
220280,08,8HUMO,6
220280,08,8ITA1,5
220280,08,8MDNW,2
220280,08,8MTHL,5
220280,08,8MTHO,6
220280,08,8MUS,3
220280,08,8PD,0
220280,08,8SCIL,5
220280,08,8SCIO,6
220282,08,8ART,4
220282,08,8CARE,0
220282,08,8DTE,2
220282,08,8ENGP,0
220282,08,8FOD,1
220282,08,8HPE,5
220282,08,8HPE,6
220282,08,8HUMP,0
220282,08,8LITP,0
220282,08,8MTHP,0
220282,08,8MUS,3
220282,08,8PD,0
220282,08,8SCIP,0
220282,08,LLI,0
220282,08,LLI,0
220283,08,8ART,4
220283,08,8CARE,0
220283,08,8DAN,1
220283,08,8DPD,3
220283,08,8DTE,1
220283,08,8ENGL,5
220283,08,8ENGO,6
220283,08,8FOD,2
220283,08,8HPE,5
220283,08,8HPE,6
220283,08,8HUML,5
220283,08,8HUMO,6
220283,08,8ITA,6
220283,08,8MDNM,2
220283,08,8MTHL,5
220283,08,8MTHO,6
220283,08,8PD,0
220283,08,8SCIL,5
220283,08,8SCIO,6
220285,08,8ART,3
220285,08,8CARE,0
220285,08,8DAN,2
220285,08,8DTE,4
220285,08,8ENGP,0
220285,08,8FOD,1
220285,08,8HPE,5
220285,08,8HUMP,0
220285,08,8LITP,0
220285,08,8MDNW,4
220285,08,8MTHP,0
220285,08,8MUS,3
220285,08,8PD,0
220285,08,8SCIP,0
220285,08,LLI,0
220285,08,LLI,0
220286,07,7ART,2
220286,07,7CARE,0
220286,07,7DPD,3
220286,07,7DTE,3
220286,07,7ENGL,0
220286,07,7FOD,1
220286,07,7HPE,5
220286,07,7HPE,6
220286,07,7HUML,0
220286,07,7ITA,5
220286,07,7MTHL,0
220286,07,7MUS,4
220286,07,7PD,0
220286,07,7SCIL,0
220286,07,7TECH,4
220288,07,7CARE,0
220288,07,7DPD,3
220288,07,7DRA,3
220288,07,7DTE,4
220288,07,7ENGL,0
220288,07,7FOD,1
220288,07,7HPE,5
220288,07,7HPE,6
220288,07,7HUML,0
220288,07,7ITA,5
220288,07,7MTHL,0
220288,07,7MUS,4
220288,07,7PD,0
220288,07,7SCIL,0
220288,07,7TECH,2
220290,07,7ART,4
220290,07,7CARE,0
220290,07,7DAN,3
220290,07,7DTE,1
220290,07,7ENGO,0
220290,07,7FOD,2
220290,07,7HPE,5
220290,07,7HPE,6
220290,07,7HUMO,0
220290,07,7ITA,5
220290,07,7ITAO,6
220290,07,7MTHO,0
220290,07,7PD,0
220290,07,7SCIO,0
220291,07,7CARE,0
220291,07,7PD,0
220291,07,SU1DTE,6
220291,07,SU1ENG,5
220291,07,SU1ENG,6
220291,07,SU1FD,5
220291,07,SU1HUM,5
220291,07,SU1HUM,6
220291,07,SU1MTH,5
220291,07,SU1MTH,6
220291,07,SU1MUS,5
220291,07,SU1MUS,6
220291,07,SU1SCI,5
220291,07,SU1SCI,6
220291,07,SWDPE,5
220291,07,SWDPE,6
220292,07,7CARE,0
220292,07,7PD,0
220292,07,SU1DTE,6
220292,07,SU1ENG,5
220292,07,SU1ENG,6
220292,07,SU1FD,5
220292,07,SU1HUM,5
220292,07,SU1HUM,6
220292,07,SU1MTH,5
220292,07,SU1MTH,6
220292,07,SU1MUS,5
220292,07,SU1MUS,6
220292,07,SU1SCI,5
220292,07,SU1SCI,6
220292,07,SWDPE,5
220292,07,SWDPE,6
220294,07,7ART,4
220294,07,7CARE,0
220294,07,7DTE,1
220294,07,7ENGP,0
220294,07,7FOD,3
220294,07,7HPE,5
220294,07,7HPE,6
220294,07,7HUMP,0
220294,07,7LITP,0
220294,07,7MTHP,0
220294,07,7MUS,2
220294,07,7PD,0
220294,07,7SCIP,0
220294,07,PHON,0
220294,07,PHON,0
220294,07,PHON,0
220298,07,7ART,3
220298,07,7CARE,0
220298,07,7DAN,4
220298,07,7DPD,1
220298,07,7DTE,2
220298,07,7ENGL,0
220298,07,7FOD,2
220298,07,7HPE,5
220298,07,7HPE,6
220298,07,7HUML,0
220298,07,7ITA,6
220298,07,7MTHL,0
220298,07,7PD,0
220298,07,7SCIL,0
220298,07,7TECH,1
220299,08,8ART1,2
220299,08,8CARE,0
220299,08,8DTE,1
220299,08,8EALA,5
220299,08,8EALB,0
220299,08,8ENGO,6
220299,08,8FOD,3
220299,08,8HPE,5
220299,08,8HPE,6
220299,08,8HUME,5
220299,08,8HUMO,6
220299,08,8MTHE,5
220299,08,8MTHO,6
220299,08,8MUS,4
220299,08,8PD,0
220299,08,8SCIE,5
220299,08,8SCIO,6
220300,08,8ART1,1
220300,08,8CARE,0
220300,08,8DPD,3
220300,08,8DTE,2
220300,08,8ENGL,5
220300,08,8ENGO,6
220300,08,8FOD,2
220300,08,8HPE,5
220300,08,8HPE,6
220300,08,8HUML,5
220300,08,8HUMO,6
220300,08,8ITA,6
220300,08,8MDNW,4
220300,08,8MTHL,5
220300,08,8MTHO,6
220300,08,8MUS1,1
220300,08,8PD,0
220300,08,8SCIL,5
220300,08,8SCIO,6
220301,08,8ART1,2
220301,08,8CARE,0
220301,08,8DAN,3
220301,08,8DTE,4
220301,08,8ENGO,5
220301,08,8ENGO,6
220301,08,8FOD,1
220301,08,8HPE,5
220301,08,8HPE,6
220301,08,8HUMO,5
220301,08,8HUMO,6
220301,08,8ITA,6
220301,08,8MDNM,2
220301,08,8MDNW,1
220301,08,8MTHO,5
220301,08,8MTHO,6
220301,08,8PD,0
220301,08,8SCIO,5
220301,08,8SCIO,6
220301,08,LLI,0
220301,08,LLI,0
220302,07,7ART,2
220302,07,7CARE,0
220302,07,7DTE,3
220302,07,7ENGO,0
220302,07,7FOD,1
220302,07,7HPE,5
220302,07,7HPE,6
220302,07,7HUMO,0
220302,07,7LNSP,0
220302,07,7MTHO,0
220302,07,7PD,0
220302,07,7SCIO,0
220302,07,7TECH,4
220303,08,8CARE,0
220303,08,8DRA,3
220303,08,8DTE,4
220303,08,8ENGO,5
220303,08,8ENGO,6
220303,08,8FOD,1
220303,08,8HPE,5
220303,08,8HPE,6
220303,08,8HUMO,5
220303,08,8HUMO,6
220303,08,8ITA1,5
220303,08,8MDNM,2
220303,08,8MDNW,4
220303,08,8MTHO,5
220303,08,8MTHO,6
220303,08,8MUS,3
220303,08,8PD,0
220303,08,8SCIO,5
220303,08,8SCIO,6
220306,08,8ART1,1
220306,08,8CARE,0
220306,08,8DPD,4
220306,08,8DTE,2
220306,08,8ENGO,6
220306,08,8ENGO,5
220306,08,8FOD,4
220306,08,8HPE,5
220306,08,8HPE,6
220306,08,8HUMO,6
220306,08,8HUMO,5
220306,08,8ITA1,5
220306,08,8MDNW,3
220306,08,8MTHO,6
220306,08,8MTHO,5
220306,08,8MUS,3
220306,08,8PD,0
220306,08,8SCIO,6
220306,08,8SCIO,5
220307,08,8ART,4
220307,08,8CARE,0
220307,08,8DRA,3
220307,08,8DTE,1
220307,08,8ENGL,5
220307,08,8ENGO,6
220307,08,8FOD,1
220307,08,8HPE,5
220307,08,8HPE,6
220307,08,8HUML,5
220307,08,8HUMO,6
220307,08,8ITA,6
220307,08,8MDNM,2
220307,08,8MDNW,2
220307,08,8MTHL,5
220307,08,8MTHO,6
220307,08,8PD,0
220307,08,8SCIL,5
220307,08,8SCIO,6
220308,08,8CARE,0
220308,08,8DAN,3
220308,08,8DTE,4
220308,08,8ENGL,5
220308,08,8ENGO,6
220308,08,8FOD,1
220308,08,8HPE,5
220308,08,8HPE,6
220308,08,8HUML,5
220308,08,8HUMO,6
220308,08,8ITA1,5
220308,08,8MDNM,2
220308,08,8MDNW,3
220308,08,8MTHL,5
220308,08,8MTHO,6
220308,08,8MUS,4
220308,08,8PD,0
220308,08,8SCIL,5
220308,08,8SCIO,6
220309,08,8ART,3
220309,08,8CARE,0
220309,08,8DRA,4
220309,08,8DTE,2
220309,08,8EALA,5
220309,08,8EALB,0
220309,08,8ENGO,6
220309,08,8FOD,1
220309,08,8HPE,5
220309,08,8HPE,6
220309,08,8HUME,5
220309,08,8HUMO,6
220309,08,8MTHE,5
220309,08,8MTHO,6
220309,08,8PD,0
220309,08,8SCIE,5
220309,08,8SCIO,6
220310,08,8ART,3
220310,08,8CARE,0
220310,08,8DTE,2
220310,08,8ENGO,5
220310,08,8ENGO,6
220310,08,8FOD,4
220310,08,8HPE,5
220310,08,8HPE,6
220310,08,8HUMO,5
220310,08,8HUMO,6
220310,08,8ITA1,5
220310,08,8MDNM,1
220310,08,8MDNW,4
220310,08,8MTHO,5
220310,08,8MTHO,6
220310,08,8MUS,3
220310,08,8PD,0
220310,08,8SCIO,5
220310,08,8SCIO,6
220311,08,8CARE,0
220311,08,8DPD,4
220311,08,8DRA,3
220311,08,8DTE,1
220311,08,8ENG,6
220311,08,8ENGL,5
220311,08,8FOD,2
220311,08,8HPE,5
220311,08,8HPE,6
220311,08,8HUML,5
220311,08,8HUMO,6
220311,08,8ITA1,5
220311,08,8MDNW,4
220311,08,8MTHL,5
220311,08,8MTHO,6
220311,08,8MUS,3
220311,08,8PD,0
220311,08,8SCI,6
220311,08,8SCIL,5
220312,08,8ART,3
220312,08,8CARE,0
220312,08,8DTE,4
220312,08,8ENGO,5
220312,08,8ENGO,6
220312,08,8FOD,1
220312,08,8HPE,5
220312,08,8HPE,6
220312,08,8HUMO,5
220312,08,8HUMO,6
220312,08,8ITA1,5
220312,08,8MDNM,2
220312,08,8MDNW,4
220312,08,8MTHO,5
220312,08,8MTHO,6
220312,08,8MUS,3
220312,08,8PD,0
220312,08,8SCIO,5
220312,08,8SCIO,6
220313,08,8ART,3
220313,08,8CARE,0
220313,08,8DAN,1
220313,08,8DTE,2
220313,08,8ENGO,5
220313,08,8ENGO,6
220313,08,8FOD,4
220313,08,8HPE,5
220313,08,8HPE,6
220313,08,8HUMO,5
220313,08,8HUMO,6
220313,08,8LNSP,0
220313,08,8MTHO,5
220313,08,8MTHO,6
220313,08,8PD,0
220313,08,8SCIO,5
220313,08,8SCIO,6
220314,08,8ART,4
220314,08,8CARE,0
220314,08,8DTE,2
220314,08,8ENGL,5
220314,08,8ENGO,6
220314,08,8FOD,1
220314,08,8HPE,5
220314,08,8HPE,6
220314,08,8HUML,5
220314,08,8HUMO,6
220314,08,8ITA,6
220314,08,8MDNM,1
220314,08,8MDNW,2
220314,08,8MTHL,5
220314,08,8MTHO,6
220314,08,8MUS,3
220314,08,8PD,0
220314,08,8SCIL,5
220314,08,8SCIO,6
220315,08,8CARE,0
220315,08,8DPD,4
220315,08,8DRA,4
220315,08,8DTE,2
220315,08,8ENGL,5
220315,08,8ENGO,6
220315,08,8FOD,1
220315,08,8HPE,5
220315,08,8HPE,6
220315,08,8HUML,5
220315,08,8HUMO,6
220315,08,8ITA1,5
220315,08,8MDNW,3
220315,08,8MTHL,5
220315,08,8MTHO,6
220315,08,8MUS,3
220315,08,8PD,0
220315,08,8SCIL,5
220315,08,8SCIO,6
220316,07,7ART,3
220316,07,7CARE,0
220316,07,7DAN,4
220316,07,7DTE,1
220316,07,7ENGP,0
220316,07,7FOD,2
220316,07,7HPE,5
220316,07,7HPE,6
220316,07,7HUMP,0
220316,07,7LITP,0
220316,07,7MTHP,0
220316,07,7PD,0
220316,07,7SCIP,0
220316,07,LLI,0
220316,07,LLI,0
220318,07,7ART,2
220318,07,7CARE,0
220318,07,7DAN,3
220318,07,7DRA,4
220318,07,7DTE,3
220318,07,7ENGL,0
220318,07,7FOD,1
220318,07,7HPE,5
220318,07,7HPE,6
220318,07,7HUML,0
220318,07,7ITA,5
220318,07,7MTHL,0
220318,07,7PD,0
220318,07,7SCIL,0
220318,07,7TECH,4
220319,07,7CARE,0
220319,07,7DAN,2
220319,07,7DPD,4
220319,07,7DTE,3
220319,07,7ENGL,0
220319,07,7FOD,1
220319,07,7HPE,5
220319,07,7HPE,6
220319,07,7HUML,0
220319,07,7ITA,6
220319,07,7MTHL,0
220319,07,7MUS,1
220319,07,7PD,0
220319,07,7SCIL,0
220319,07,7TECH,2
220321,07,7ART,3
220321,07,7CARE,0
220321,07,7DPD,2
220321,07,7DTE,1
220321,07,7ENGO,0
220321,07,7FOD,3
220321,07,7HPE,5
220321,07,7HPE,6
220321,07,7HUMO,0
220321,07,7ITA,5
220321,07,7MTHO,0
220321,07,7MUS,4
220321,07,7PD,0
220321,07,7SCIO,0
220321,07,7TECH,4
220321,07,LLI,0
220321,07,LLI,0
220322,08,8ART,4
220322,08,8CARE,0
220322,08,8DAN,3
220322,08,8DPD,4
220322,08,8DTE,1
220322,08,8ENGO,5
220322,08,8ENGO,6
220322,08,8FOD,2
220322,08,8HPE,5
220322,08,8HPE,6
220322,08,8HUMO,5
220322,08,8HUMO,6
220322,08,8MDNM,2
220322,08,8MDNW,3
220322,08,8MTHO,5
220322,08,8MTHO,6
220322,08,8PD,0
220322,08,8SCIO,5
220322,08,8SCIO,6
220325,08,8ART1,1
220325,08,8CARE,0
220325,08,8DPD,4
220325,08,8DTE,4
220325,08,8ENGO,5
220325,08,8ENGO,6
220325,08,8FOD,2
220325,08,8HPE,5
220325,08,8HPE,6
220325,08,8HUMO,5
220325,08,8HUMO,6
220325,08,8ITA1,5
220325,08,8MDNW,3
220325,08,8MTHO,5
220325,08,8MTHO,6
220325,08,8MUS,3
220325,08,8PD,0
220325,08,8SCIO,5
220325,08,8SCIO,6
220326,07,7ART,2
220326,07,7CARE,0
220326,07,7DPD,1
220326,07,7DTE,3
220326,07,7ENGL,0
220326,07,7FOD,2
220326,07,7HPE,5
220326,07,7HPE,6
220326,07,7HUML,0
220326,07,7ITA,6
220326,07,7MTHL,0
220326,07,7MUS,4
220326,07,7PD,0
220326,07,7SCIL,0
220326,07,7TECH,1
220327,08,8ART,4
220327,08,8CARE,0
220327,08,8DTE,2
220327,08,8ENGL,5
220327,08,8ENGO,6
220327,08,8FOD,1
220327,08,8HPE,5
220327,08,8HPE,6
220327,08,8HUML,5
220327,08,8HUMO,6
220327,08,8LNSP,0
220327,08,8MTHL,5
220327,08,8MTHO,6
220327,08,8MUS,3
220327,08,8PD,0
220327,08,8SCIL,5
220327,08,8SCIO,6
220330,07,7ART,2
220330,07,7CARE,0
220330,07,7DPD,1
220330,07,7DTE,3
220330,07,7ENGO,0
220330,07,7FOD,1
220330,07,7HPE,5
220330,07,7HPE,6
220330,07,7HUMO,0
220330,07,7ITA,6
220330,07,7MTHO,0
220330,07,7MUS,2
220330,07,7PD,0
220330,07,7SCIO,0
220330,07,7TECH,4
220332,08,8CARE,0
220332,08,8DAN,1
220332,08,8DRA,3
220332,08,8DTE,2
220332,08,8EALA,5
220332,08,8EALB,0
220332,08,8ENGO,6
220332,08,8FOD,4
220332,08,8HPE,5
220332,08,8HPE,6
220332,08,8HUME,5
220332,08,8HUMO,6
220332,08,8MTHE,5
220332,08,8MTHO,6
220332,08,8PD,0
220332,08,8SCIE,5
220332,08,8SCIO,6
220332,08,LLI,0
220332,08,LLI,0
220333,07,7ART,3
220333,07,7CARE,0
220333,07,7DAN,4
220333,07,7DPD,3
220333,07,7DTE,4
220333,07,7ENGO,0
220333,07,7FOD,2
220333,07,7HPE,5
220333,07,7HPE,6
220333,07,7HUMO,0
220333,07,7ITA,5
220333,07,7MTHO,0
220333,07,7PD,0
220333,07,7SCIO,0
220333,07,7TECH,1
220334,08,8ART1,1
220334,08,8CARE,0
220334,08,8DAN,2
220334,08,8DTE,4
220334,08,8ENGO,6
220334,08,8ENGO,5
220334,08,8FOD,2
220334,08,8HPE,5
220334,08,8HPE,6
220334,08,8HUMO,6
220334,08,8HUMO,5
220334,08,8ITA,6
220334,08,8MDNW,1
220334,08,8MTHO,6
220334,08,8MTHO,5
220334,08,8MUS,3
220334,08,8PD,0
220334,08,8SCIO,6
220334,08,8SCIO,5
220335,07,7CARE,0
220335,07,7PD,0
220335,07,SC1ARTS,5
220335,07,SC1DT,5
220335,07,SC1ENG,5
220335,07,SC1ENG,6
220335,07,SC1FD,6
220335,07,SC1HUM,5
220335,07,SC1HUM,6
220335,07,SC1MTH,5
220335,07,SC1MTH,6
220335,07,SC1MUS,6
220335,07,SC1SCI,5
220335,07,SC1SCI,6
220335,07,SWDPE,5
220335,07,SWDPE,6
220337,08,8CARE,0
220337,08,8DPD,4
220337,08,8DRA,4
220337,08,8DTE,2
220337,08,8ENGL,5
220337,08,8ENGO,6
220337,08,8FOD,1
220337,08,8HPE,5
220337,08,8HPE,6
220337,08,8HUML,5
220337,08,8HUMO,6
220337,08,8ITA1,5
220337,08,8MDNW,3
220337,08,8MTHL,5
220337,08,8MTHO,6
220337,08,8MUS,3
220337,08,8PD,0
220337,08,8SCIL,5
220337,08,8SCIO,6
220338,08,8ART1,2
220338,08,8CARE,0
220338,08,8DTE,1
220338,08,8EALA,5
220338,08,8EALB,0
220338,08,8ENGO,6
220338,08,8FOD,3
220338,08,8HPE,5
220338,08,8HPE,6
220338,08,8HUME,5
220338,08,8HUMO,6
220338,08,8MTHE,5
220338,08,8MTHO,6
220338,08,8MUS,4
220338,08,8PD,0
220338,08,8SCIE,5
220338,08,8SCIO,6
220338,08,LLI,0
220338,08,LLI,0
220339,07,7ART,3
220339,07,7CARE,0
220339,07,7DAN,4
220339,07,7DRA,4
220339,07,7DTE,3
220339,07,7ENGL,0
220339,07,7FOD,2
220339,07,7HPE,5
220339,07,7HPE,6
220339,07,7HUML,0
220339,07,7ITA,5
220339,07,7MTHL,0
220339,07,7PD,0
220339,07,7SCIL,0
220339,07,7TECH,1
220340,08,8ART,3
220340,08,8CARE,0
220340,08,8DPD,4
220340,08,8DTE,4
220340,08,8ENGO,5
220340,08,8ENGO,6
220340,08,8FOD,2
220340,08,8HPE,5
220340,08,8HPE,6
220340,08,8HUMO,5
220340,08,8HUMO,6
220340,08,8ITA1,5
220340,08,8MDNW,3
220340,08,8MTHO,5
220340,08,8MTHO,6
220340,08,8MUS1,1
220340,08,8PD,0
220340,08,8SCIO,5
220340,08,8SCIO,6
220341,08,8ART,3
220341,08,8CARE,0
220341,08,8DPD,4
220341,08,8DTE,3
220341,08,8ENG,6
220341,08,8ENGL,5
220341,08,8FOD,2
220341,08,8HPE,5
220341,08,8HPE,6
220341,08,8HUML,5
220341,08,8HUMO,6
220341,08,8ITA1,5
220341,08,8MDNW,4
220341,08,8MTHL,5
220341,08,8MTHO,6
220341,08,8MUS1,1
220341,08,8PD,0
220341,08,8SCI,6
220341,08,8SCIL,5
220344,08,8ART,4
220344,08,8CARE,0
220344,08,8DPD,3
220344,08,8DTE,2
220344,08,8ENGP,0
220344,08,8FOD,1
220344,08,8HPE,5
220344,08,8HUMP,0
220344,08,8LITP,0
220344,08,8MDNW,4
220344,08,8MTHP,0
220344,08,8MUS,3
220344,08,8PD,0
220344,08,8SCIP,0
220344,08,LLI,0
220344,08,LLI,0
220345,08,8ART,3
220345,08,8CARE,0
220345,08,8DRA,4
220345,08,8DTE,2
220345,08,8ENGL,5
220345,08,8ENGO,6
220345,08,8FOD,1
220345,08,8HPE,5
220345,08,8HPE,6
220345,08,8HUML,5
220345,08,8HUMO,6
220345,08,8MDNM,2
220345,08,8MDNW,4
220345,08,8MTHL,5
220345,08,8MTHO,6
220345,08,8MUS,3
220345,08,8PD,0
220345,08,8SCIL,5
220345,08,8SCIO,6
220345,08,SOC SKILLS,0
220346,08,8CARE,0
220346,08,8DPD,4
220346,08,8DRA,4
220346,08,8DTE,3
220346,08,8ENGO,5
220346,08,8ENGO,6
220346,08,8FOD,2
220346,08,8HPE,5
220346,08,8HPE,6
220346,08,8HUMO,5
220346,08,8HUMO,6
220346,08,8ITA1,5
220346,08,8MDNM,1
220346,08,8MTHO,5
220346,08,8MTHO,6
220346,08,8MUS,3
220346,08,8PD,0
220346,08,8SCIO,5
220346,08,8SCIO,6
220347,08,8ART1,1
220347,08,8CARE,0
220347,08,8DPD,4
220347,08,8DTE,3
220347,08,8ENG,6
220347,08,8ENGO,5
220347,08,8FOD,2
220347,08,8HPE,5
220347,08,8HPE,6
220347,08,8HUMO,5
220347,08,8HUMO,6
220347,08,8ITA,6
220347,08,8MDNW,2
220347,08,8MTHO,5
220347,08,8MTHO,6
220347,08,8MUS1,1
220347,08,8PD,0
220347,08,8SCI,6
220347,08,8SCIO,5
220347,08,SOC SKILLS,0
220348,08,8ART,4
220348,08,8CARE,0
220348,08,8DTE,2
220348,08,8ENGO,5
220348,08,8ENGO,6
220348,08,8FOD,1
220348,08,8HPE,5
220348,08,8HPE,6
220348,08,8HUMO,5
220348,08,8HUMO,6
220348,08,8LNSP,0
220348,08,8MDNW,3
220348,08,8MTHO,5
220348,08,8MTHO,6
220348,08,8PD,0
220348,08,8SCIO,5
220348,08,8SCIO,6
220349,08,8ART,4
220349,08,8CARE,0
220349,08,8DTE,3
220349,08,8ENG,6
220349,08,8ENGO,5
220349,08,8FOD,4
220349,08,8HPE,5
220349,08,8HPE,6
220349,08,8HUMO,5
220349,08,8HUMO,6
220349,08,8ITA1,5
220349,08,8MDNM,2
220349,08,8MDNW,3
220349,08,8MTHO,5
220349,08,8MTHO,6
220349,08,8MUS1,1
220349,08,8PD,0
220349,08,8SCI,6
220349,08,8SCIO,5
220350,08,8ART,3
220350,08,8CARE,0
220350,08,8DPD,4
220350,08,8DTE,2
220350,08,8ENGL,5
220350,08,8ENGO,6
220350,08,8FOD,1
220350,08,8HPE,5
220350,08,8HPE,6
